feature,coef
num_medications diag_3_311,-9.849832149107796e-05
age_[60-70) repaglinide_No,-9.84578912662786e-05
num_medications diag_2_511,9.830360256558621e-05
discharge_disposition_id_22 change_Ch,9.82628600954308e-05
admission_source_id_7 diag_1_786,-9.81816605987781e-05
race_Caucasian diag_3_category_Other,-9.808878584591005e-05
payer_code_UN readmitted_>30,-9.801128841135709e-05
number_diagnoses diag_3_506,9.799328521231105e-05
glyburide_No diag_3_category_Circulatory,-9.796594949661567e-05
diag_2_682 readmitted_<30,9.787423019285889e-05
num_lab_procedures glyburide-metformin_Steady,-9.783506524941412e-05
payer_code_MC diag_2_250,-9.780577129535186e-05
time_in_hospital diag_3_category_Digestive,-9.778370112534505e-05
nateglinide_No glimepiride_Steady,-9.776977104329295e-05
rosiglitazone_No diag_1_category_Digestive,-9.775894571340045e-05
readmitted_NO diag_3_category_Musculoskeletal,-9.75466354044606e-05
glyburide-metformin_No diag_1_category_Genitourinary,-9.749124407411376e-05
num_medications diag_1_796,9.746881469354399e-05
admission_source_id_4 tolazamide_No,-9.734629434873474e-05
glimepiride_No diag_1_category_Neoplasms,-9.724998960622981e-05
acarbose_No diag_1_category_Injury,-9.720149061456329e-05
admission_source_id_7 diag_2_category_Circulatory,-9.720061668855996e-05
acarbose_No diag_1_category_Genitourinary,-9.718732730396655e-05
rosiglitazone_No diag_1_category_Neoplasms,-9.717347264702186e-05
medical_specialty_Psychiatry readmitted_<30,9.714223987248022e-05
gender_Female diag_1_category_Digestive,-9.71257578094089e-05
troglitazone_No diag_1_category_Injury,-9.707556772269411e-05
glimepiride-pioglitazone_No diag_1_category_Injury,-9.707556772269411e-05
acetohexamide_No diag_1_category_Injury,-9.707556772269411e-05
metformin-pioglitazone_No diag_1_category_Injury,-9.707556772269411e-05
citoglipton_No diag_1_category_Injury,-9.707556772269411e-05
diag_1_category_Injury,-9.707556772269411e-05
examide_No diag_1_category_Injury,-9.707556772269411e-05
metformin-rosiglitazone_No diag_1_category_Injury,-9.707556772269411e-05
num_lab_procedures diag_2_788,-9.70401910290264e-05
admission_type_id_2 payer_code_SP,-9.70025312250542e-05
diabetesMed_No diag_2_category_Other,-9.69624084316454e-05
glipizide-metformin_No diag_1_category_Injury,-9.69594621175869e-05
number_emergency diag_2_780,9.69541308561432e-05
admission_source_id_4 metformin-pioglitazone_No,-9.688791963312803e-05
admission_source_id_4 troglitazone_No,-9.688791963312803e-05
admission_source_id_4 examide_No,-9.688791963312803e-05
admission_source_id_4 citoglipton_No,-9.688791963312803e-05
admission_source_id_4,-9.688791963312803e-05
admission_source_id_4 glimepiride-pioglitazone_No,-9.688791963312803e-05
admission_source_id_4 glipizide-metformin_No,-9.688791963312803e-05
admission_source_id_4 acetohexamide_No,-9.688791963312803e-05
admission_source_id_4 metformin-rosiglitazone_No,-9.688791963312803e-05
tolbutamide_No diag_1_category_Injury,-9.683765632272785e-05
admission_source_id_4 miglitol_No,-9.683545698966619e-05
chlorpropamide_No diag_1_category_Injury,-9.675569222980064e-05
number_diagnoses medical_specialty_Pediatrics-Endocrinology,-9.670635438007011e-05
admission_source_id_4 tolbutamide_No,-9.666566951128353e-05
number_diagnoses diag_1_427,9.664054336451588e-05
num_procedures admission_type_id_3,-9.657778314837167e-05
diag_2_250 change_Ch,-9.657714268583226e-05
number_inpatient age_[20-30),9.657618624956527e-05
tolazamide_No diag_1_category_Injury,-9.65667188412949e-05
number_outpatient diag_2_599,9.646945712662003e-05
number_diagnoses diag_1_358,9.64675516419695e-05
pioglitazone_No diag_1_category_Circulatory,9.643067951141285e-05
admission_source_id_4 chlorpropamide_No,-9.639420036521295e-05
num_lab_procedures diag_1_733,-9.632653801979236e-05
number_outpatient diag_2_category_Diabetes,-9.624923788758839e-05
diag_3_250 diag_1_category_Circulatory,-9.619116924443589e-05
diag_2_401 change_No,-9.618979231193408e-05
diag_1_780 readmitted_<30,9.613698576337502e-05
number_diagnoses medical_specialty_Otolaryngology,-9.613686554773668e-05
miglitol_No diag_1_category_Injury,-9.61343571967043e-05
nateglinide_No diag_1_category_Injury,-9.612294491812e-05
num_lab_procedures diag_3_486,-9.604311215651171e-05
discharge_disposition_id_2 readmitted_NO,-9.600814095659245e-05
num_medications diag_2_260,9.59032353572505e-05
num_medications diag_1_172,9.589868225600485e-05
rosiglitazone_No diag_1_category_Injury,-9.5848956550671e-05
num_medications diag_3_443,9.574548216493648e-05
diag_3_285 readmitted_<30,9.570418030081883e-05
admission_source_id_4 payer_code_MC,-9.569692743359605e-05
age_[50-60) diag_2_category_Other,-9.564050785008418e-05
num_medications diag_3_250.7,9.563648941128219e-05
diag_2_401 change_Ch,-9.558918754894456e-05
admission_source_id_4 nateglinide_No,-9.547777045815502e-05
medical_specialty_InternalMedicine diag_2_category_Other,-9.543386512996127e-05
age_[50-60) medical_specialty_Emergency/Trauma,-9.538907380311824e-05
time_in_hospital diag_3_296,9.532846925514615e-05
num_medications diag_3_42,9.518619277187915e-05
repaglinide_No diag_1_category_Genitourinary,-9.516844742413226e-05
glimepiride_Steady glipizide-metformin_No,-9.514285508871096e-05
glimepiride_Steady citoglipton_No,-9.514285508871096e-05
glimepiride_Steady tolazamide_No,-9.514285508871096e-05
glimepiride_Steady examide_No,-9.514285508871096e-05
glimepiride_Steady troglitazone_No,-9.514285508871096e-05
glimepiride_Steady metformin-pioglitazone_No,-9.514285508871096e-05
chlorpropamide_No glimepiride_Steady,-9.514285508871096e-05
glimepiride_Steady diabetesMed_Yes,-9.514285508871096e-05
glimepiride_Steady acetohexamide_No,-9.514285508871096e-05
glimepiride_Steady tolbutamide_No,-9.514285508871096e-05
glimepiride_Steady,-9.514285508871096e-05
glimepiride_Steady glimepiride-pioglitazone_No,-9.514285508871096e-05
glimepiride_Steady metformin-rosiglitazone_No,-9.514285508871096e-05
num_medications diag_2_608,9.511948399906516e-05
diag_2_599 readmitted_>30,-9.505979931160026e-05
glimepiride-pioglitazone_No diag_2_category_Genitourinary,-9.503275722047889e-05
metformin-pioglitazone_No diag_2_category_Genitourinary,-9.503275722047889e-05
diag_2_category_Genitourinary,-9.503275722047889e-05
tolazamide_No diag_2_category_Genitourinary,-9.503275722047889e-05
metformin-rosiglitazone_No diag_2_category_Genitourinary,-9.503275722047889e-05
troglitazone_No diag_2_category_Genitourinary,-9.503275722047889e-05
glipizide-metformin_No diag_2_category_Genitourinary,-9.503275722047889e-05
examide_No diag_2_category_Genitourinary,-9.503275722047889e-05
citoglipton_No diag_2_category_Genitourinary,-9.503275722047889e-05
acetohexamide_No diag_2_category_Genitourinary,-9.503275722047889e-05
nateglinide_No diag_2_category_Genitourinary,-9.487312501846167e-05
tolbutamide_No diag_2_category_Genitourinary,-9.485908980072901e-05
diag_1_786 insulin_No,-9.483034563509136e-05
glimepiride_No rosiglitazone_Steady,-9.481928722274212e-05
diag_1_486 readmitted_>30,-9.476475369126173e-05
number_diagnoses diag_3_V64,9.47590088735274e-05
discharge_disposition_id_6 admission_source_id_1,-9.466652202736977e-05
num_lab_procedures diag_2_331,-9.457858732202337e-05
num_lab_procedures rosiglitazone_Up,-9.452719048879107e-05
admission_source_id_1 diag_3_401,-9.449430407395389e-05
medical_specialty_Surgery-Vascular readmitted_<30,9.438012841340339e-05
miglitol_No diag_2_category_Genitourinary,-9.435888235033544e-05
number_diagnoses diag_1_784,-9.410084065250203e-05
insulin_No diag_1_category_Respiratory,-9.409170119777892e-05
chlorpropamide_No diag_2_category_Genitourinary,-9.399552765101207e-05
glimepiride_No diag_1_category_Genitourinary,-9.398813557249886e-05
admission_source_id_4 acarbose_No,-9.394333878350015e-05
time_in_hospital diag_3_781,9.3718542351908e-05
num_medications diag_2_V10,-9.371022631150165e-05
pioglitazone_No diag_1_category_Neoplasms,-9.365805272359847e-05
discharge_disposition_id_1 diag_1_category_Digestive,-9.358253094330106e-05
num_lab_procedures diag_3_410,-9.357124030187306e-05
time_in_hospital medical_specialty_Pediatrics-Endocrinology,-9.349794242161474e-05
number_diagnoses diag_3_781,9.335694318587919e-05
num_lab_procedures diag_2_280,9.32939193079121e-05
repaglinide_No diag_1_category_Injury,-9.319917593732896e-05
num_lab_procedures diag_3_794,9.317747829587601e-05
payer_code_MC diag_2_401,-9.314984931077545e-05
glipizide_No diag_2_category_Genitourinary,-9.310666444437887e-05
medical_specialty_InternalMedicine diag_3_401,-9.309041577365905e-05
medical_specialty_Cardiology examide_No,-9.304489567411573e-05
medical_specialty_Cardiology,-9.304489567411573e-05
medical_specialty_Cardiology acetohexamide_No,-9.304489567411573e-05
medical_specialty_Cardiology troglitazone_No,-9.304489567411573e-05
medical_specialty_Cardiology tolbutamide_No,-9.304489567411573e-05
medical_specialty_Cardiology metformin-pioglitazone_No,-9.304489567411573e-05
medical_specialty_Cardiology metformin-rosiglitazone_No,-9.304489567411573e-05
medical_specialty_Cardiology citoglipton_No,-9.304489567411573e-05
medical_specialty_Cardiology glimepiride-pioglitazone_No,-9.304489567411573e-05
medical_specialty_Cardiology glipizide-metformin_No,-9.304489567411573e-05
medical_specialty_Cardiology miglitol_No,-9.298400414321952e-05
time_in_hospital diag_1_682,-9.290233643524137e-05
readmitted_>30 diag_1_category_Neoplasms,-9.287900196073082e-05
medical_specialty_Cardiology tolazamide_No,-9.284212117671056e-05
race_Other readmitted_NO,-9.275235002341536e-05
admission_source_id_4 pioglitazone_No,-9.271933842586108e-05
num_medications diag_1_491,9.269036156329778e-05
num_procedures diag_1_250.6,9.261011667758347e-05
acarbose_No diag_2_category_Genitourinary,-9.25702121497292e-05
num_medications diag_1_721,-9.254926993870348e-05
num_medications diag_1_959,9.254874466953127e-05
number_emergency diag_1_category_Circulatory,9.252943982237284e-05
age_[50-60) payer_code_SP,-9.251744524536011e-05
medical_specialty_Cardiology chlorpropamide_No,-9.246346832685908e-05
metformin_Steady diag_2_category_Other,-9.235394014526378e-05
num_medications diag_1_431,-9.235318725681094e-05
glimepiride_Steady miglitol_No,-9.222812450136439e-05
admission_source_id_4 repaglinide_No,-9.222429947356829e-05
num_lab_procedures diag_1_969,9.208972422192144e-05
admission_source_id_4 glyburide-metformin_No,-9.192233770584902e-05
discharge_disposition_id_1 medical_specialty_Emergency/Trauma,-9.190127341265715e-05
num_lab_procedures diag_1_410,-9.181461149216245e-05
num_medications diag_3_V27,-9.174851363154824e-05
time_in_hospital discharge_disposition_id_13,-9.17484121096779e-05
num_lab_procedures diag_2_135,9.146208331004701e-05
diag_2_414 readmitted_>30,-9.143335065290377e-05
admission_source_id_1 diabetesMed_No,-9.138115653214163e-05
num_medications diag_3_category_Respiratory,-9.137311843679219e-05
diag_2_413 readmitted_<30,9.133027937865931e-05
number_diagnoses diag_1_348,9.131123782802806e-05
num_medications medical_specialty_Radiology,9.125986321163027e-05
num_lab_procedures payer_code_WC,-9.122237294518079e-05
diag_2_250 diag_3_category_Other,-9.118439531708293e-05
admission_source_id_1 diag_1_category_Neoplasms,-9.112307043963427e-05
diag_1_428 rosiglitazone_No,9.09663318594048e-05
num_medications diag_1_279,9.092434808083497e-05
diag_2_250 diabetesMed_No,-9.086645978483815e-05
diag_1_786 metformin_No,-9.085666508196973e-05
number_diagnoses medical_specialty_Hematology/Oncology,9.082252020021119e-05
number_diagnoses diag_3_731,-9.080290874290626e-05
admission_type_id_1 diag_1_category_Other,-9.078504651236151e-05
num_medications diag_3_648,-9.07341837835695e-05
glimepiride_No diag_2_category_Genitourinary,-9.072800428869654e-05
medical_specialty_Cardiology acarbose_No,-9.064320062803248e-05
num_medications diag_1_571,9.059119342922012e-05
glimepiride_Steady acarbose_No,-9.042714588838958e-05
diag_3_272 glyburide_No,-9.03890297668031e-05
glimepiride_Steady glipizide_No,-9.035871087337388e-05
glyburide-metformin_No diag_2_category_Genitourinary,-9.032467692263197e-05
num_medications diag_1_436,-9.032316545128494e-05
num_lab_procedures diag_3_412,9.029601556068965e-05
medical_specialty_Cardiology glyburide-metformin_No,-9.00452311264232e-05
num_lab_procedures payer_code_OT,-9.002141701391512e-05
num_medications diag_1_654,-8.986434264693183e-05
payer_code_HM rosiglitazone_No,-8.981466199814901e-05
diag_1_428 metformin_No,8.975225340943534e-05
number_emergency payer_code_SP,8.964305226059162e-05
age_[30-40) glimepiride_No,-8.961340880819382e-05
num_medications diag_2_278,-8.953391205230832e-05
payer_code_SP change_No,-8.946086406700663e-05
num_medications diag_2_300,-8.94386710890497e-05
num_lab_procedures discharge_disposition_id_9,8.93956800336783e-05
diag_2_425 readmitted_<30,8.937314472173931e-05
number_outpatient nateglinide_No,-8.934596807519866e-05
payer_code_SP diag_3_250,-8.92455629757374e-05
num_lab_procedures diag_3_413,-8.918775190057976e-05
gender_Male age_[70-80),-8.916991062736445e-05
age_[80-90) medical_specialty_InternalMedicine,-8.892742176443616e-05
admission_source_id_17 pioglitazone_No,-8.888258774295438e-05
number_diagnoses diag_2_782,-8.885851697270745e-05
time_in_hospital medical_specialty_Neurology,-8.882902275524917e-05
race_Hispanic repaglinide_No,-8.869604522181493e-05
num_medications payer_code_OT,-8.868772611948904e-05
glyburide_No diag_2_category_Genitourinary,-8.866554077676677e-05
num_medications payer_code_MD,8.862998117329692e-05
time_in_hospital diag_2_410,8.862888131282072e-05
medical_specialty_Cardiology glyburide_No,-8.852683734134592e-05
num_lab_procedures diag_3_782,8.846358114720307e-05
diabetesMed_Yes diag_1_category_Diabetes,-8.84021579226985e-05
age_[10-20) readmitted_NO,-8.827475823219986e-05
num_lab_procedures diag_1_403,8.814819364937125e-05
medical_specialty_Cardiology repaglinide_No,-8.814769702601443e-05
admission_type_id_2 admission_source_id_7,-8.810967484830103e-05
num_procedures medical_specialty_Radiologist,8.810653360849871e-05
admission_type_id_2 diag_3_category_Diabetes,-8.800092279618061e-05
time_in_hospital diag_3_250.7,8.796915825005515e-05
number_diagnoses discharge_disposition_id_18,-8.782455332495614e-05
num_lab_procedures diag_1_654,-8.774673550166555e-05
num_procedures discharge_disposition_id_11,-8.774005291755338e-05
diag_1_category_Circulatory diag_3_category_Other,8.772470547513879e-05
time_in_hospital diag_2_285,-8.770888289008818e-05
medical_specialty_Cardiology nateglinide_No,-8.767578272100437e-05
glimepiride_Steady glyburide-metformin_No,-8.748587540705188e-05
diag_2_category_Diabetes diag_3_category_Other,-8.748149241722188e-05
gender_Male diag_2_401,-8.745453669527283e-05
num_medications insulin_Up,-8.742301853299927e-05
payer_code_HM glipizide_No,-8.738417460009144e-05
gender_Male age_[40-50),-8.737029418162993e-05
number_emergency medical_specialty_Psychiatry,-8.736350103842543e-05
number_diagnoses diag_2_301,-8.736143045349234e-05
admission_source_id_1 diag_1_category_Other,-8.735822108208035e-05
metformin_No diag_3_category_Circulatory,-8.73345052667551e-05
diag_3_780 readmitted_<30,8.733207999419573e-05
number_outpatient discharge_disposition_id_6,8.729312674606465e-05
admission_type_id_1 diag_3_category_Diabetes,-8.726258271530653e-05
discharge_disposition_id_22 diag_1_434,8.725983987981922e-05
payer_code_SP change_Ch,-8.719732388464285e-05
repaglinide_No diag_2_category_Genitourinary,-8.717176385126673e-05
num_medications diag_1_285,-8.704271563891033e-05
number_diagnoses admission_type_id_6,-8.691767326898973e-05
medical_specialty_InternalMedicine pioglitazone_Steady,-8.684427155111617e-05
num_procedures diag_2_276,8.67720723978458e-05
num_medications diag_2_303,8.662699852412074e-05
num_medications glipizide_Up,-8.656833229383775e-05
gender_Male diag_2_250,-8.656195411294013e-05
admission_source_id_7 metformin_Steady,-8.636536071791176e-05
num_lab_procedures diag_1_493,-8.632423187119211e-05
diag_2_411 readmitted_NO,-8.632013104599896e-05
medical_specialty_Emergency/Trauma rosiglitazone_No,-8.63142047990308e-05
number_emergency diag_2_category_Circulatory,-8.625779541771631e-05
metformin_No diag_3_category_Other,-8.619025585430364e-05
age_[50-60) diabetesMed_No,-8.614778995172567e-05
num_lab_procedures diag_2_416,-8.609764048625809e-05
diag_1_250.8 readmitted_>30,-8.606410648224308e-05
rosiglitazone_No diag_1_category_Genitourinary,-8.602957097226364e-05
number_emergency diag_3_category_Other,8.601497651774193e-05
metformin_Steady diag_1_category_Other,-8.597805958942597e-05
num_procedures medical_specialty_Neurology,-8.59713972358762e-05
num_lab_procedures diag_2_492,8.593160621946982e-05
gender_Female medical_specialty_Emergency/Trauma,-8.587238830497942e-05
diabetesMed_Yes diag_1_category_Respiratory,-8.57898709756243e-05
number_diagnoses diag_1_491,8.578119428554468e-05
diag_3_707 readmitted_<30,8.571907190619192e-05
payer_code_CM readmitted_NO,-8.567994330137351e-05
glipizide_No diag_2_category_Respiratory,-8.559356988752108e-05
diag_3_272 repaglinide_No,-8.543846649698613e-05
num_medications diag_2_291,-8.543711402835122e-05
number_diagnoses diag_3_416,8.5390186844693e-05
pioglitazone_No diag_1_category_Genitourinary,-8.537678544300868e-05
repaglinide_No glimepiride_Steady,-8.511746375715951e-05
time_in_hospital diag_1_250.13,8.510721567975675e-05
number_diagnoses diag_3_553,-8.496332934263732e-05
num_medications diag_3_786,8.489162610813196e-05
num_procedures discharge_disposition_id_6,8.481102559710362e-05
insulin_Steady change_Ch,-8.480894762862828e-05
repaglinide_No glyburide_Steady,-8.473789305209197e-05
num_lab_procedures medical_specialty_Gynecology,-8.47272373963689e-05
num_lab_procedures diag_1_202,8.471497064049527e-05
gender_Male payer_code_BC,-8.468302224787669e-05
payer_code_HM glimepiride_No,-8.462124040860702e-05
num_lab_procedures diag_2_V58,-8.45756455456972e-05
number_diagnoses payer_code_MP,8.455759478292996e-05
num_medications medical_specialty_Surgery-Thoracic,-8.453623834503763e-05
num_procedures payer_code_UN,8.451831825596786e-05
race_Hispanic discharge_disposition_id_1,-8.449472709396443e-05
payer_code_SP medical_specialty_Emergency/Trauma,-8.443664824507833e-05
insulin_Steady diag_2_category_Other,-8.443379689410123e-05
admission_type_id_1 metformin_Steady,-8.441803565889839e-05
num_medications diag_1_595,8.440286193351392e-05
num_medications medical_specialty_Hematology,8.43672497387031e-05
num_medications diag_3_E935,8.435047814649893e-05
number_diagnoses diag_2_331,-8.430522875116046e-05
glimepiride_No glyburide_Steady,-8.422846595591339e-05
num_medications diag_2_845,8.420522292157852e-05
num_medications diag_1_716,-8.415289520733218e-05
num_medications diag_3_444,8.414540622726461e-05
number_diagnoses medical_specialty_Surgery-Neuro,-8.411976999257103e-05
number_emergency diag_2_250.01,-8.40815963574943e-05
num_procedures diag_2_648,-8.40543800797313e-05
medical_specialty_Cardiology pioglitazone_No,-8.404793947126023e-05
number_diagnoses diag_2_785,8.398377855175196e-05
number_diagnoses glyburide-metformin_Steady,-8.397743794273135e-05
admission_type_id_2 diag_2_250,-8.388682115025341e-05
num_lab_procedures diag_1_564,8.381843594526231e-05
num_medications diag_3_996,-8.381662449864686e-05
diag_1_780 glimepiride_No,-8.36407573893188e-05
num_lab_procedures diag_2_465,8.36287726546506e-05
glipizide_No diag_1_category_Neoplasms,-8.35623386403972e-05
change_No diag_2_category_Respiratory,-8.35168256972454e-05
discharge_disposition_id_1 glipizide_Steady,-8.348228062068482e-05
gender_Female age_[60-70),-8.336611779632032e-05
number_inpatient diag_3_403,8.329186885435245e-05
number_diagnoses diag_2_428,8.324415298955191e-05
num_lab_procedures diag_1_281,8.322405255198807e-05
payer_code_HM acarbose_No,-8.301258544282449e-05
number_diagnoses diag_3_787,-8.299256925213662e-05
diag_1_category_Diabetes diag_3_category_Unknown,-8.298199904500995e-05
number_inpatient diag_3_536,8.272200325926494e-05
diag_3_250 diag_1_category_Diabetes,-8.27193685193975e-05
num_lab_procedures diag_3_V42,8.269924644512611e-05
diag_1_780 tolazamide_No,-8.26957662800213e-05
num_medications diag_2_558,-8.261306834860954e-05
diag_1_780 glimepiride-pioglitazone_No,-8.258706898500942e-05
diag_1_780 metformin-rosiglitazone_No,-8.258706898500942e-05
diag_1_780 citoglipton_No,-8.258706898500942e-05
diag_1_780 troglitazone_No,-8.258706898500942e-05
diag_1_780,-8.258706898500942e-05
diag_1_780 glipizide-metformin_No,-8.258706898500942e-05
diag_1_780 examide_No,-8.258706898500942e-05
diag_1_780 miglitol_No,-8.258706898500942e-05
diag_1_780 tolbutamide_No,-8.258706898500942e-05
diag_1_780 acetohexamide_No,-8.258706898500942e-05
diag_1_780 metformin-pioglitazone_No,-8.258706898500942e-05
diag_1_780 diag_1_category_Other,-8.258706898500942e-05
number_inpatient diag_1_category_Musculoskeletal,8.25309465979496e-05
num_lab_procedures diag_1_303,-8.246250978662239e-05
diag_1_780 chlorpropamide_No,-8.231763143801074e-05
num_procedures diag_3_category_Other,-8.225582793406974e-05
num_medications diag_1_568,8.22315780316529e-05
num_lab_procedures diag_2_V85,8.220939346227257e-05
time_in_hospital diag_2_414,-8.209231066055244e-05
num_medications diag_2_E878,-8.20630280424726e-05
pioglitazone_No diag_2_category_Genitourinary,-8.20289398655757e-05
num_lab_procedures diag_3_70,8.202262353339814e-05
race_Caucasian diag_1_786,-8.193550995230488e-05
diag_1_780 acarbose_No,-8.193255237460686e-05
payer_code_SP diag_1_category_Other,-8.184757861340654e-05
diag_1_780 diabetesMed_Yes,-8.180815180735048e-05
race_Caucasian diag_1_category_Digestive,-8.179415540370905e-05
num_medications diag_2_433,-8.168161123147882e-05
diag_3_272 glipizide_No,-8.16292257287423e-05
rosiglitazone_No insulin_Down,8.162036571783038e-05
race_Caucasian rosiglitazone_Steady,-8.15823574050268e-05
number_outpatient change_No,8.148025814242084e-05
glyburide_No insulin_Down,8.142923642271395e-05
pioglitazone_No diag_1_category_Injury,-8.138846722574562e-05
num_procedures insulin_Steady,8.131538307337947e-05
time_in_hospital diag_3_250.02,-8.128684143817941e-05
admission_source_id_17 repaglinide_No,-8.125422438612144e-05
number_inpatient age_[40-50),8.110888822956733e-05
num_lab_procedures diag_2_250.8,-8.106118507977609e-05
number_diagnoses diag_1_250,-8.104847112963488e-05
num_medications diag_3_780,8.104545817401437e-05
diabetesMed_No diag_1_category_Other,-8.102713143561732e-05
num_lab_procedures diag_2_535,-8.097564525185621e-05
diag_3_401 diabetesMed_No,-8.096731519864984e-05
admission_type_id_3 diabetesMed_No,-8.095285303721169e-05
num_procedures diag_3_427,8.090628997013677e-05
num_procedures diag_3_285,8.08313008941282e-05
number_diagnoses diag_2_198,8.080496955204234e-05
gender_Female age_[40-50),-8.077545169995478e-05
diag_1_780 nateglinide_No,-8.070043171603766e-05
readmitted_NO diag_3_category_Injury,-8.068382437736588e-05
time_in_hospital diag_2_category_Digestive,-8.047600643295511e-05
payer_code_MC diag_1_786,-8.026406186923795e-05
admission_source_id_17 citoglipton_No,-8.017644838077986e-05
admission_source_id_17 metformin-pioglitazone_No,-8.017644838077986e-05
admission_source_id_17 glyburide-metformin_No,-8.017644838077986e-05
admission_source_id_17 glipizide-metformin_No,-8.017644838077986e-05
admission_source_id_17 metformin-rosiglitazone_No,-8.017644838077986e-05
admission_source_id_17 examide_No,-8.017644838077986e-05
admission_source_id_17,-8.017644838077986e-05
admission_source_id_17 troglitazone_No,-8.017644838077986e-05
admission_source_id_17 glimepiride-pioglitazone_No,-8.017644838077986e-05
admission_source_id_17 acetohexamide_No,-8.017644838077986e-05
admission_source_id_17 miglitol_No,-8.010264107956884e-05
diag_1_780 glyburide-metformin_No,-8.009209457026833e-05
number_diagnoses diag_1_443,8.002260389180607e-05
admission_source_id_17 nateglinide_No,-7.999806357364634e-05
admission_source_id_17 tolazamide_No,-7.99631796540708e-05
number_emergency discharge_disposition_id_6,-7.994864597149088e-05
age_[70-80) admission_type_id_2,-7.993457839191728e-05
num_procedures diag_1_410,-7.987832414883765e-05
number_outpatient age_[80-90),-7.980793521929425e-05
admission_source_id_17 tolbutamide_No,-7.963836276765974e-05
diag_1_780 repaglinide_No,-7.963457761070107e-05
num_lab_procedures diag_1_358,7.958608884482377e-05
age_[80-90) insulin_No,-7.94914962111472e-05
race_Caucasian diag_1_category_Injury,-7.946985637085729e-05
age_[50-60) diag_2_category_Diabetes,-7.946663871206065e-05
num_medications diag_2_203,7.932802886133145e-05
num_lab_procedures diag_3_276,7.931942534273756e-05
num_procedures payer_code_HM,-7.920840512166823e-05
admission_source_id_17 chlorpropamide_No,-7.916361534468336e-05
number_diagnoses diag_1_285,-7.910657249211418e-05
num_medications diag_1_496,7.899251741442423e-05
number_diagnoses diag_2_38,-7.859584330267055e-05
num_medications diag_3_453,7.85874613527591e-05
diag_3_272 glimepiride-pioglitazone_No,-7.853404603977597e-05
diag_3_272 citoglipton_No,-7.853404603977597e-05
diag_3_272 glipizide-metformin_No,-7.853404603977597e-05
diag_3_272 examide_No,-7.853404603977597e-05
diag_3_272 miglitol_No,-7.853404603977597e-05
diag_3_272 troglitazone_No,-7.853404603977597e-05
diag_3_272 chlorpropamide_No,-7.853404603977597e-05
diag_3_272 tolbutamide_No,-7.853404603977597e-05
diag_3_272 metformin-rosiglitazone_No,-7.853404603977597e-05
diag_3_272 acetohexamide_No,-7.853404603977597e-05
diag_3_272 diag_3_category_Other,-7.853404603977597e-05
diag_3_272,-7.853404603977597e-05
payer_code_SP diag_3_category_Diabetes,-7.852056297874351e-05
num_lab_procedures diag_1_348,7.850091358555894e-05
diag_3_272 tolazamide_No,-7.849639462138908e-05
payer_code_HM glyburide-metformin_No,-7.847023740627702e-05
number_diagnoses diag_3_788,-7.842806744561337e-05
num_lab_procedures diag_2_719,-7.841665193621258e-05
admission_source_id_7 diag_1_428,7.83827418300594e-05
diag_3_272 acarbose_No,-7.83786601474584e-05
diag_3_272 metformin-pioglitazone_No,-7.834958656167701e-05
glyburide_No rosiglitazone_Steady,-7.827967760725427e-05
gender_Male diag_1_category_Diabetes,-7.825080985923252e-05
age_[80-90) pioglitazone_No,-7.823489925245895e-05
num_medications diag_2_438,-7.818066280811182e-05
time_in_hospital payer_code_DM,-7.81529649589028e-05
medical_specialty_Cardiology glimepiride_No,-7.810555836661722e-05
age_[40-50) diag_1_category_Other,-7.807664514244752e-05
medical_specialty_Cardiology glipizide_No,-7.80043901224239e-05
admission_source_id_17 acarbose_No,-7.79942663657365e-05
race_AfricanAmerican diag_3_category_Circulatory,-7.796669463591543e-05
time_in_hospital diag_2_440,7.796154706974543e-05
num_procedures diag_3_785,7.785622247876408e-05
time_in_hospital diag_2_427,7.774000216886422e-05
time_in_hospital diag_1_438,7.773587134898616e-05
num_lab_procedures payer_code_MP,7.772507757229691e-05
diag_1_category_Respiratory diag_2_category_Diabetes,-7.766867667191631e-05
time_in_hospital diag_2_444,7.762229746486217e-05
number_diagnoses diag_2_458,-7.761296246307448e-05
age_[30-40) metformin_No,-7.760530254511735e-05
admission_source_id_4 glimepiride_No,-7.757623233470713e-05
nateglinide_No glyburide_Steady,-7.754749867712709e-05
payer_code_HM tolazamide_No,-7.743101006363619e-05
payer_code_HM metformin-pioglitazone_No,-7.743101006363619e-05
payer_code_HM citoglipton_No,-7.743101006363619e-05
payer_code_HM chlorpropamide_No,-7.743101006363619e-05
payer_code_HM tolbutamide_No,-7.743101006363619e-05
payer_code_HM miglitol_No,-7.743101006363619e-05
payer_code_HM glimepiride-pioglitazone_No,-7.743101006363619e-05
payer_code_HM metformin-rosiglitazone_No,-7.743101006363619e-05
payer_code_HM glipizide-metformin_No,-7.743101006363619e-05
payer_code_HM troglitazone_No,-7.743101006363619e-05
payer_code_HM examide_No,-7.743101006363619e-05
payer_code_HM acetohexamide_No,-7.743101006363619e-05
payer_code_HM,-7.743101006363619e-05
num_lab_procedures diag_1_185,-7.73940081568809e-05
num_medications diag_2_V43,-7.739263516734142e-05
num_procedures medical_specialty_Family/GeneralPractice,7.738492455341903e-05
number_diagnoses diag_3_278,-7.7377901904461e-05
race_AfricanAmerican diag_3_250,-7.719616020594154e-05
medical_specialty_Emergency/Trauma pioglitazone_No,-7.716872559055464e-05
